slug,provider,actionButtons,planName,planType,historicalData,apiType,technology,chain,accessPrice,queryPrice,verifiedUptime,verifiedLatency,verifiedBlocksBehindAvg,uptimeSla,bandwidthSla,blocksBehindSla,supportSla,starred,trial,availableApis,limitations,securityImprovements,monitoringAndAnalytics,regions,additionalFeatures,address
chainstack-mainnet-pay-as-you-go-indexer,!provider:chainstack-pay-as-you-go-indexer,"[""[Buy](https://chainstack.com/pricing/)"",""[Docs](https://docs.chainstack.com/docs/nodes-clouds-regions-and-locations#ethereum)""]",,Tiered,Archive,Indexed Data,The Graph,mainnet,$49/$199/$349 + $73 per subgraph,$15/$12.5/$10/1M request units for extra usage,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]","[""20M/80M/140M request units/mo, 20 request units/subgraph request"",""250/400/600 RPS"",""10/15/20 subgraphs""]","[""DDoS Protection"",""IP Protection"",""Dedicated Node""]","[""Subgraph logs"",""Usage analytics"",""Debug and Trace API""]","[""Global""]","[""Custom Subgraphs"",""GraphQL Queries"",""Standard Support""]",null
chainstack-sepolia-enterprise-indexer,!provider:chainstack-enterprise-indexer,"[""[Contact](https://console.chainstack.com/user/account#signup?plan=enterprise)"",""[Docs](https://docs.chainstack.com/docs/nodes-clouds-regions-and-locations#ethereum)""]",,Enterprise,Archive,Indexed Data,The Graph,sepolia,$990,$5/1M request units for extra usage,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]","[""400M request units/mo, 20 request units/subgraph request"",""Up to 1K RPS""]","[""DDoS Protection"",""IP Protection"",""Dedicated Node"",""Dedicated Gateway""]","[""Subgraph logs"",""Usage analytics"",""Debug and Trace API""]","[""Global""]","[""Custom Subgraphs"",""GraphQL Queries"",""Standard Support"",""Platform Automation""]",null
chainstack-sepolia-free-indexer,!provider:chainstack-free-indexer,"[""[Website](https://chainstack.com/build-better-with-ethereum/?nab=0)"",""[Docs](https://docs.chainstack.com/docs/nodes-clouds-regions-and-locations#ethereum)""]",,Free,Archive,Indexed Data,The Graph,sepolia,$0,$20/1M request units for extra usage,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]","[""3M request units/mo, 20 request units/subgraph request"",""25 RPS"",""1 subgraph""]","[""DDoS Protection"",""IP Protection""]","[""Subgraph logs"",""Usage analytics""]","[""Global""]","[""Custom Subgraphs"",""GraphQL Queries"",""Standard Support""]",null
chainstack-sepolia-pay-as-you-go-indexer,!provider:chainstack-pay-as-you-go-indexer,"[""[Buy](https://chainstack.com/pricing/)"",""[Docs](https://docs.chainstack.com/docs/nodes-clouds-regions-and-locations#ethereum)""]",,Tiered,Archive,Indexed Data,The Graph,sepolia,$49/$199/$349 + $73 per subgraph,$15/$12.5/$10/1M request units for extra usage,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]","[""20M/80M/140M request units/mo, 20 request units/subgraph request"",""250/400/600 RPS"",""10/15/20 subgraphs""]","[""DDoS Protection"",""IP Protection"",""Dedicated Node""]","[""Subgraph logs"",""Usage analytics"",""Debug and Trace API""]","[""Global""]","[""Custom Subgraphs"",""GraphQL Queries"",""Standard Support""]",null
dipdup-mainnet-enterprise-indexer,!provider:dipdup-enterprise-indexer,"[""[Website](https://dipdup.io/)"",""[Docs](https://dipdup.io/docs/supported-networks/ethereum)""]",,Enterprise,Archive,Indexed Data,Custom,mainnet,$0,$0 (self-hosted open-source),NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL"",""Code-gen APIs""]",,"[""Open-source stack security""]","[""Logs"",""Analytics""]","[""Global""]","[""Fast setup templates"",""Open-source""]",null
dipdup-mainnet-free-indexer,!provider:dipdup-free-indexer,"[""[Website](https://dipdup.io/)"",""[Docs](https://dipdup.io/docs/supported-networks/ethereum)""]",,Free,Archive,Indexed Data,Custom,mainnet,$0,$0 (self-hosted open-source),NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL"",""Code-gen APIs""]",,"[""Open-source stack security""]","[""Logs"",""Analytics""]","[""Global""]","[""Fast setup templates"",""Open-source""]",null
envio-mainnet-dedicated-indexer,!provider:envio-dedicated-indexer,"[""[Contact](https://discord.com/invite/envio)"",""[Docs](https://docs.envio.dev/docs/HyperIndex/eth)""]",,Enterprise,Archive,Indexed Data,Custom,mainnet,Custom,Custom pricing & SLAs,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL"",""Custom Handlers"",""SQL""]","[""Unlimited indexing hours"",""5K req/min"",""Unlimited storage"",""Unlimited networks"",""Unlimited contracts""]","[""DDoS Protection"",""IP Protection"",""IP Whitelisting"",""Dedicated Infrastructure""]","[""Indexer logs"",""Usage analytics"",""Alerting & Monitoring"",""Hosted Analytics Portal""]","[""Global""]","[""Multichain Indexing"",""Email support"",""Reorg Mode"",""Backups"",""Static Production Endpoint"",""Private Deployments"",""Premium Support""]",null
envio-mainnet-free-indexer,!provider:envio-free-indexer,"[""[Website](https://envio.dev/)"",""[Docs](https://docs.envio.dev/docs/HyperIndex/eth)""]",,Free,Archive,Indexed Data,Custom,mainnet,$0,null,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL"",""Custom Handlers""]","[""750 indexing hours"",""100 req/min"",""<= 100K entities stored"",""100 contracts""]","[""DDoS Protection"",""IP Protection""]","[""Indexer logs"",""Usage analytics""]","[""Global""]","[""Multichain Indexing"",""Email support"",""JS/TS/ReScript indexers""]",null
envio-mainnet-pay-as-you-go-indexer,!provider:envio-pay-as-you-go-indexer,"[""[Buy](https://envio.dev/pricing)"",""[Docs](https://docs.envio.dev/docs/HyperIndex/eth)""]",,Tiered,Archive,Indexed Data,Custom,mainnet,$70/$300/$800,$0.1/$0.2/$0.5/extra indexing hour,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL"",""Custom Handlers""]","[""800 indexing hours"",""250/1K/2K req/min"",""<= 1M/10M/100M entities stored"",""5/10/15 networks"",""1K/10K/50K contracts""]","[""DDoS Protection"",""IP Protection"",""IP Whitelisting""]","[""Indexer logs"",""Usage analytics"",""Alerting & Monitoring""]","[""Global""]","[""Multichain Indexing"",""Email support"",""Reorg Mode"",""Backups"",""Static Production Endpoint"",""Scalable custom indexers""]",null
getblock-hoodi-dedicated-full-archive,!provider:getblock-dedicated-full-archive,"[""[Contact](https://account.getblock.io/sign-up)"",""[Docs](https://docs.getblock.io/)""]",,Dedicated,Archive,RPC,EVM JSON-RPC,hoodi,Up to $1.5K,Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""custom limits"",""unlimited requests"",""unlimited rate limit""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-hoodi-dedicated-recent-state,!provider:getblock-dedicated-recent-state,"[""[Contact](https://account.getblock.io/sign-up)"",""[Docs](https://docs.getblock.io/)""]",,Dedicated,Pruned,RPC,EVM JSON-RPC,hoodi,Up to $1K,Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""custom limits"",""unlimited requests"",""unlimited rate limit""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-hoodi-enterprise-full-archive,!provider:getblock-enterprise-full-archive,"[""[Contact](https://account.getblock.io/sign-up)"",""[Docs](https://docs.getblock.io/)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,hoodi,"Up to $999/mo (monthly plan), $799 (yearly plan)",Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""custom limits""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-hoodi-enterprise-recent-state,!provider:getblock-enterprise-recent-state,"[""[Contact](https://account.getblock.io/sign-up)"",""[Docs](https://docs.getblock.io/)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,hoodi,"Up to $999/mo (monthly plan), $799 (yearly plan)",Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""custom limits""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-hoodi-free-recent-state,!provider:getblock-free-recent-state,"[""[Website](https://getblock.io/)"",""[Docs](https://docs.getblock.io/)""]",,Free,Pruned,RPC,EVM JSON-RPC,hoodi,$0,$0,NULL,NULL,NULL,99.98%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""50K CU"",""20 RPS"",""2 Access Tokens""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-hoodi-pay-as-you-go-full-archive,!provider:getblock-pay-as-you-go-full-archive,"[""[Buy](https://getblock.io/pricing/)"",""[Docs](https://docs.getblock.io/)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,hoodi,"$49/$199/$499/mo (monthly plan), $39/$159/$399 (yearly plan)","$0.98/$0.9/$0.83 per 1M CU (monthly plan), $0.78/$0.72/$0.67 per 1M CU (yearly plan)",NULL,NULL,NULL,99.98%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""50M/220M/600M CU"",""100/300/500 RPS"",""10/25/50 Access Tokens""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-hoodi-pay-as-you-go-recent-state,!provider:getblock-pay-as-you-go-recent-state,"[""[Buy](https://getblock.io/pricing/)"",""[Docs](https://docs.getblock.io/)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,hoodi,"$49/$199/$499/mo (monthly plan), $39/$159/$399 (yearly plan)","$0.98/$0.9/$0.83 per 1M CU (monthly plan), $0.78/$0.72/$0.67 per 1M CU (yearly plan)",NULL,NULL,NULL,99.98%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""50M/220M/600M CU"",""100/300/500 RPS"",""10/25/50 Access Tokens""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-mainnet-dedicated-full-archive,!provider:getblock-dedicated-full-archive,"[""[Contact](https://account.getblock.io/sign-up)"",""[Docs](https://docs.getblock.io/)""]",,Dedicated,Archive,RPC,EVM JSON-RPC,mainnet,Up to $1.5K,Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""custom limits"",""unlimited requests"",""unlimited rate limit""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-mainnet-dedicated-recent-state,!provider:getblock-dedicated-recent-state,"[""[Contact](https://account.getblock.io/sign-up)"",""[Docs](https://docs.getblock.io/)""]",,Dedicated,Pruned,RPC,EVM JSON-RPC,mainnet,Up to $1K,Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""custom limits"",""unlimited requests"",""unlimited rate limit""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-mainnet-enterprise-full-archive,!provider:getblock-enterprise-full-archive,"[""[Contact](https://account.getblock.io/sign-up)"",""[Docs](https://docs.getblock.io/)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,mainnet,"Up to $999/mo (monthly plan), $799 (yearly plan)",Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""custom limits""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-mainnet-enterprise-recent-state,!provider:getblock-enterprise-recent-state,"[""[Contact](https://account.getblock.io/sign-up)"",""[Docs](https://docs.getblock.io/)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,mainnet,"Up to $999/mo (monthly plan), $799 (yearly plan)",Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""custom limits""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-mainnet-free-recent-state,!provider:getblock-free-recent-state,"[""[Website](https://getblock.io/)"",""[Docs](https://docs.getblock.io/)""]",,Free,Pruned,RPC,EVM JSON-RPC,mainnet,$0,$0,NULL,NULL,NULL,99.98%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""50K CU"",""20 RPS"",""2 Access Tokens""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-mainnet-pay-as-you-go-full-archive,!provider:getblock-pay-as-you-go-full-archive,"[""[Buy](https://getblock.io/pricing/)"",""[Docs](https://docs.getblock.io/)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,mainnet,"$49/$199/$499/mo (monthly plan), $39/$159/$399 (yearly plan)","$0.98/$0.9/$0.83 per 1M CU (monthly plan), $0.78/$0.72/$0.67 per 1M CU (yearly plan)",NULL,NULL,NULL,99.98%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""50M/220M/600M CU"",""100/300/500 RPS"",""10/25/50 Access Tokens""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-mainnet-pay-as-you-go-recent-state,!provider:getblock-pay-as-you-go-recent-state,"[""[Buy](https://getblock.io/pricing/)"",""[Docs](https://docs.getblock.io/)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,mainnet,"$49/$199/$499/mo (monthly plan), $39/$159/$399 (yearly plan)","$0.98/$0.9/$0.83 per 1M CU (monthly plan), $0.78/$0.72/$0.67 per 1M CU (yearly plan)",NULL,NULL,NULL,99.98%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""50M/220M/600M CU"",""100/300/500 RPS"",""10/25/50 Access Tokens""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-sepolia-dedicated-full-archive,!provider:getblock-dedicated-full-archive,"[""[Contact](https://account.getblock.io/sign-up)"",""[Docs](https://docs.getblock.io/)""]",,Dedicated,Archive,RPC,EVM JSON-RPC,sepolia,Up to $1.5K,Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""custom limits"",""unlimited requests"",""unlimited rate limit""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-sepolia-dedicated-recent-state,!provider:getblock-dedicated-recent-state,"[""[Contact](https://account.getblock.io/sign-up)"",""[Docs](https://docs.getblock.io/)""]",,Dedicated,Pruned,RPC,EVM JSON-RPC,sepolia,Up to $1K,Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""custom limits"",""unlimited requests"",""unlimited rate limit""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-sepolia-enterprise-full-archive,!provider:getblock-enterprise-full-archive,"[""[Contact](https://account.getblock.io/sign-up)"",""[Docs](https://docs.getblock.io/)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,sepolia,"Up to $999/mo (monthly plan), $799 (yearly plan)",Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""custom limits""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-sepolia-enterprise-recent-state,!provider:getblock-enterprise-recent-state,"[""[Contact](https://account.getblock.io/sign-up)"",""[Docs](https://docs.getblock.io/)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,sepolia,"Up to $999/mo (monthly plan), $799 (yearly plan)",Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""custom limits""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-sepolia-free-recent-state,!provider:getblock-free-recent-state,"[""[Website](https://getblock.io/)"",""[Docs](https://docs.getblock.io/)""]",,Free,Pruned,RPC,EVM JSON-RPC,sepolia,$0,$0,NULL,NULL,NULL,99.98%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""50K CU"",""20 RPS"",""2 Access Tokens""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-sepolia-pay-as-you-go-full-archive,!provider:getblock-pay-as-you-go-full-archive,"[""[Buy](https://getblock.io/pricing/)"",""[Docs](https://docs.getblock.io/)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,sepolia,"$49/$199/$499/mo (monthly plan), $39/$159/$399 (yearly plan)","$0.98/$0.9/$0.83 per 1M CU (monthly plan), $0.78/$0.72/$0.67 per 1M CU (yearly plan)",NULL,NULL,NULL,99.98%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""50M/220M/600M CU"",""100/300/500 RPS"",""10/25/50 Access Tokens""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-sepolia-pay-as-you-go-recent-state,!provider:getblock-pay-as-you-go-recent-state,"[""[Buy](https://getblock.io/pricing/)"",""[Docs](https://docs.getblock.io/)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,sepolia,"$49/$199/$499/mo (monthly plan), $39/$159/$399 (yearly plan)","$0.98/$0.9/$0.83 per 1M CU (monthly plan), $0.78/$0.72/$0.67 per 1M CU (yearly plan)",NULL,NULL,NULL,99.98%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""50M/220M/600M CU"",""100/300/500 RPS"",""10/25/50 Access Tokens""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
ghostgraph-mainnet-enterprise-indexer,!provider:ghostgraph-enterprise-indexer,"[""[Buy](https://app.ghostlogs.xyz/sign-in)"",""[Docs](https://docs.tryghost.xyz/ghostgraph/getting-started/create-graph/#ethereum)""]",,Enterprise,Archive,Indexed Data,Custom,mainnet,Custom,Custom pricing & SLAs,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL"",""SQL""]","[""Unlimited deployed graphs""]","[""DDoS Protection"",""IP Protection""]","[""Indexer logs"",""Usage analitycs"",""GhostLogs trial""]","[""Global""]","[""Priority Telegram support"",""Community library"",""Proxy finder"",""Mirroring"",""Dune incremental uploads""]",null
ghostgraph-mainnet-free-indexer,!provider:ghostgraph-free-indexer,"[""[Website](https://docs.tryghost.xyz/)"",""[Docs](https://docs.tryghost.xyz/ghostgraph/getting-started/create-graph/#ethereum)""]",,Free,Archive,Indexed Data,Custom,mainnet,$0,$0,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]","[""2 deployed graphs"",""6 queries/sec"",""500 queries/min with key"",""30 queries/min without key"",""300K entities""]","[""DDoS Protection"",""IP Protection""]","[""Indexer logs"",""Usage analitycs""]","[""Global""]","[""Telegram support"",""Community library""]",null
ghostgraph-mainnet-pay-as-you-go-indexer,!provider:ghostgraph-pay-as-you-go-indexer,"[""[Buy](https://app.ghostlogs.xyz/sign-in)"",""[Docs](https://docs.tryghost.xyz/ghostgraph/getting-started/create-graph/#ethereum)""]",,Tiered,Archive,Indexed Data,Custom,mainnet,$49/$249,$50/$25 per 1M extra entities,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]","[""10/30 deployed graphs"",""10/40 queries/sec"",""2M/20M queries"",""500K/5M entities""]","[""DDoS Protection"",""IP Protection""]","[""Indexer logs"",""Usage analitycs""]","[""Global""]","[""Telegram support"",""Community library"",""Proxy finder""]",null
ghostgraph-sepolia-enterprise-indexer,!provider:ghostgraph-enterprise-indexer,"[""[Buy](https://app.ghostlogs.xyz/sign-in)"",""[Docs](https://docs.tryghost.xyz/ghostgraph/getting-started/create-graph/#ethereum)""]",,Enterprise,Archive,Indexed Data,Custom,sepolia,Custom,Custom pricing & SLAs,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL"",""SQL""]","[""Unlimited deployed graphs""]","[""DDoS Protection"",""IP Protection""]","[""Indexer logs"",""Usage analitycs"",""GhostLogs trial""]","[""Global""]","[""Priority Telegram support"",""Community library"",""Proxy finder"",""Mirroring"",""Dune incremental uploads""]",null
ghostgraph-sepolia-free-indexer,!provider:ghostgraph-free-indexer,"[""[Website](https://docs.tryghost.xyz/)"",""[Docs](https://docs.tryghost.xyz/ghostgraph/getting-started/create-graph/#ethereum)""]",,Free,Archive,Indexed Data,Custom,sepolia,$0,$0,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]","[""2 deployed graphs"",""6 queries/sec"",""500 queries/min with key"",""30 queries/min without key"",""300K entities""]","[""DDoS Protection"",""IP Protection""]","[""Indexer logs"",""Usage analitycs""]","[""Global""]","[""Telegram support"",""Community library""]",null
ghostgraph-sepolia-pay-as-you-go-indexer,!provider:ghostgraph-pay-as-you-go-indexer,"[""[Buy](https://app.ghostlogs.xyz/sign-in)"",""[Docs](https://docs.tryghost.xyz/ghostgraph/getting-started/create-graph/#ethereum)""]",,Tiered,Archive,Indexed Data,Custom,sepolia,$49/$249,$50/$25 per 1M extra entities,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]","[""10/30 deployed graphs"",""10/40 queries/sec"",""2M/20M queries"",""500K/5M entities""]","[""DDoS Protection"",""IP Protection""]","[""Indexer logs"",""Usage analitycs""]","[""Global""]","[""Telegram support"",""Community library"",""Proxy finder""]",null
goldrush-mainnet-enterprise-indexer,!provider:goldrush-enterprise-indexer,"[""[Contact](https://goldrush.dev/pricing/)"",""[Docs](https://goldrush.dev/docs/chains/ethereum#ethereum)""]",,Enterprise,Archive,Indexed Data,Unified Data API,mainnet,Custom,Custom pricing & SLAs,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""REST API""]","[""Custom limits""]","[""Secure data pipelines""]","[""Advanced analytics""]","[""Global""]","[""Custom enterprise features""]",null
goldrush-mainnet-free-indexer,!provider:goldrush-free-indexer,"[""[Website](https://goldrush.dev/chains/ethereum/)"",""[Docs](https://goldrush.dev/docs/chains/ethereum#ethereum)""]",,Free,Archive,Indexed Data,Unified Data API,mainnet,$0 (14 Day Free Trial),null,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""REST API""]","[""4 req/s"",""25K API credits""]","[""Secure data pipelines""]","[""API logs"",""Usage statistics""]","[""Global""]","[""Historic & real-time blockchain data""]",null
goldrush-mainnet-pay-as-you-go-indexer,!provider:goldrush-pay-as-you-go-indexer,"[""[Buy](https://goldrush.dev/pricing/)"",""[Docs](https://goldrush.dev/docs/chains/ethereum#ethereum)""]",,Dedicated,Archive,Indexed Data,Unified Data API,mainnet,$250,$770/1M Credits,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""REST API""]","[""50 req/s"",""300K API credits""]","[""Secure data pipelines""]","[""API logs"",""Usage statistics""]","[""Global""]","[""Historic & real-time blockchain data""]",null
goldrush-sepolia-enterprise-indexer,!provider:goldrush-enterprise-indexer,"[""[Buy](https://goldrush.dev/pricing/)"",""[Docs](https://goldrush.dev/docs/chains/ethereum#ethereum-sepolia-testnet)""]",,Enterprise,Archive,Indexed Data,Unified Data API,sepolia,Custom,Custom pricing & SLAs,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""REST API""]","[""Custom limits""]","[""Secure data pipelines""]","[""Advanced analytics""]","[""Global""]","[""Custom enterprise features""]",null
goldrush-sepolia-free-indexer,!provider:goldrush-free-indexer,"[""[Website](https://goldrush.dev/chains/ethereum/)"",""[Docs](https://goldrush.dev/docs/chains/ethereum#ethereum-sepolia-testnet)""]",,Free,Archive,Indexed Data,Unified Data API,sepolia,$0 (14 Day Free Trial),null,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""REST API""]","[""4 req/s"",""25K API credits""]","[""Secure data pipelines""]","[""API logs"",""Usage statistics""]","[""Global""]","[""Historic & real-time blockchain data""]",null
