slug,provider,actionButtons,planName,planType,historicalData,apiType,technology,chain,accessPrice,queryPrice,verifiedUptime,verifiedLatency,verifiedBlocksBehindAvg,uptimeSla,bandwidthSla,blocksBehindSla,supportSla,starred,trial,availableApis,limitations,securityImprovements,monitoringAndAnalytics,regions,additionalFeatures,address
blockdaemon-sepolia-free-full-archive,!provider:blockdaemon-free-full-archive,"[""[Website](https://www.blockdaemon.com/arbitrum)"",""[Docs](https://docs.blockdaemon.com/docs/arbitrum)""]",,Free,Archive,RPC,EVM JSON-RPC,sepolia,$0,$0,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""3M CUs/mo"",""5 RPS"",""1 Test Key""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics""]","[""South Africa"", ""Asia"", ""Canada Central"", ""Europe"", ""South America"", ""US""]",,
blockdaemon-sepolia-free-recent-state,!provider:blockdaemon-free-recent-state,"[""[Website](https://www.blockdaemon.com/arbitrum)"",""[Docs](https://docs.blockdaemon.com/docs/arbitrum)""]",,Free,Pruned,RPC,EVM JSON-RPC,sepolia,$0,$0,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""3M CUs/mo"",""5 RPS"",""1 Test Key""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics""]","[""South Africa"", ""Asia"", ""Canada Central"", ""Europe"", ""South America"", ""US""]",,
blockdaemon-sepolia-pay-as-you-go-full-archive,!provider:blockdaemon-pay-as-you-go-full-archive,"[""[Buy](https://www.blockdaemon.com/api/pricing)"",""[Docs](https://docs.blockdaemon.com/docs/arbitrum)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,sepolia,,$42.5/$20 per 1M extra CU,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""15-65M/115-365M CUs/mo"",""100/200 RPS"",""1 Test Key"",""10 Live Keys""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics"",""Custom monitoring""]","[""South Africa"", ""Asia"", ""Canada Central"", ""Europe"", ""South America"", ""US""]",,
blockdaemon-sepolia-pay-as-you-go-recent-state,!provider:blockdaemon-pay-as-you-go-recent-state,"[""[Buy](https://www.blockdaemon.com/api/pricing)"",""[Docs](https://docs.blockdaemon.com/docs/arbitrum)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,sepolia,,$42.5/$20 per 1M extra CU,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""15-65M/115-365M CUs/mo"",""100/200 RPS"",""1 Test Key"",""10 Live Keys""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics"",""Custom monitoring""]","[""South Africa"", ""Asia"", ""Canada Central"", ""Europe"", ""South America"", ""US""]",,
blockpi-nova-enterprise-full-archive,!provider:blockpi-enterprise-full-archive,"[""[Contact](https://blockpi.io/pricing/)"",""[Docs](https://docs.blockpi.io/)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,nova,Custom,Custom,NULL,NULL,NULL,99.2%,NULL,NULL,,FALSE,FALSE,"[""eth"",""net"",""web3"",""debug"",""trace""]","[""custom limits""]","[""DDoS Protection"", ""IP Protection"", ""Privacy preserving""]","[""Advanced analytics via Grafana/Prometheus"",""Custom alerting (Slack/Telegram)"",""Engineering team support""]","[""Global""]",,
blockpi-nova-enterprise-recent-state,!provider:blockpi-enterprise-recent-state,"[""[Contact](https://blockpi.io/pricing/)"",""[Docs](https://docs.blockpi.io/)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,nova,Custom,Custom,NULL,NULL,NULL,NULL,NULL,NULL,,FALSE,FALSE,"[""eth"",""net"",""web3"",""debug"",""trace""]","[""custom limits""]",,"[""Advanced analytics via Grafana/Prometheus"",""Custom alerting (Slack/Telegram)"",""Engineering team support""]","[""Global""]",,
blockpi-nova-free-full-archive,!provider:blockpi-free-full-archive,"[""[Website](https://blockpi.io/chain/arbitrum-nova/)"",""[Docs](https://docs.blockpi.io/)""]",,Free,Archive,RPC,EVM JSON-RPC,nova,$0,$0,NULL,NULL,NULL,99.20%,NULL,NULL,,FALSE,FALSE,"[""eth"",""net"",""web3"",""debug"",""trace""]","[""50M Rus/mo"",""20 req/sec rate limit""]","[""DDoS Protection"", ""IP Protection"", ""Privacy preserving""]","[""Real-time dashboard metrics""]","[""Global""]",,
blockpi-nova-free-recent-state,!provider:blockpi-free-recent-state,"[""[Website](https://blockpi.io/chain/arbitrum/)"",""[Docs](https://docs.blockpi.io/)""]",,Free,Pruned,RPC,EVM JSON-RPC,nova,$0,$0,NULL,NULL,NULL,NULL,NULL,NULL,,FALSE,FALSE,"[""eth"",""net"",""web3"",""debug"",""trace""]","[""50M Rus/mo"",""20 req/sec rate limit""]",,"[""Real-time dashboard metrics""]","[""Global""]",,
blockpi-nova-pay-as-you-go-full-archive,!provider:blockpi-pay-as-you-go-full-archive,"[""[Buy](https://blockpi.io/pricing/)"",""[Docs](https://docs.blockpi.io/)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,nova,$0.01/$49/$299,$0.20/1M CU,NULL,NULL,NULL,99.20%,NULL,NULL,,FALSE,FALSE,"[""eth"",""net"",""web3"",""debug"",""trace""]","[""actual RU usage+50M/mo/125M CUs/750M CUs"",""20/1K/2.5K req/sec rate limit""]","[""DDoS Protection"", ""IP Protection"", ""Privacy preserving""]","[""Real-time dashboard metrics""]","[""Global""]",,
blockpi-nova-pay-as-you-go-recent-state,!provider:blockpi-pay-as-you-go-recent-state,"[""[Buy](https://blockpi.io/pricing/)"",""[Docs](https://docs.blockpi.io/)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,nova,$0.01/$49/$299,$0.20/1M CU,NULL,NULL,NULL,NULL,NULL,NULL,,FALSE,FALSE,"[""eth"",""net"",""web3"",""debug"",""trace""]","[""actual RU usage+50M/mo/125M CUs/750M CUs"",""20/1K/2.5K req/sec rate limit""]",,"[""Real-time dashboard metrics""]","[""Global""]",,
blockpi-one-enterprise-full-archive,!provider:blockpi-enterprise-full-archive,"[""[Contact](https://blockpi.io/pricing/)"",""[Docs](https://docs.blockpi.io/)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,one,Custom,Custom,NULL,NULL,NULL,99.2%,NULL,NULL,,FALSE,FALSE,"[""eth"",""net"",""web3"",""debug"",""trace""]","[""custom limits""]","[""DDoS Protection"", ""IP Protection"", ""Privacy preserving""]","[""Advanced analytics via Grafana/Prometheus"",""Custom alerting (Slack/Telegram)"",""Engineering team support""]","[""Global""]",,
blockpi-one-enterprise-recent-state,!provider:blockpi-enterprise-recent-state,"[""[Contact](https://blockpi.io/pricing/)"",""[Docs](https://docs.blockpi.io/)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,one,Custom,Custom,NULL,NULL,NULL,NULL,NULL,NULL,,FALSE,FALSE,"[""eth"",""net"",""web3"",""debug"",""trace""]","[""custom limits""]",,"[""Advanced analytics via Grafana/Prometheus"",""Custom alerting (Slack/Telegram)"",""Engineering team support""]","[""Global""]",,
blockpi-one-free-full-archive,!provider:blockpi-free-full-archive,"[""[Website](https://blockpi.io/chain/arbitrum/)"",""[Docs](https://docs.blockpi.io/)""]",,Free,Archive,RPC,EVM JSON-RPC,one,$0,$0,NULL,NULL,NULL,99.20%,NULL,NULL,,FALSE,FALSE,"[""eth"",""net"",""web3"",""debug"",""trace""]","[""50M Rus/mo"",""20 req/sec rate limit""]","[""DDoS Protection"", ""IP Protection"", ""Privacy preserving""]","[""Real-time dashboard metrics""]","[""Global""]",,
blockpi-one-free-recent-state,!provider:blockpi-free-recent-state,"[""[Website](https://blockpi.io/chain/arbitrum/)"",""[Docs](https://docs.blockpi.io/)""]",,Free,Pruned,RPC,EVM JSON-RPC,one,$0,$0,NULL,NULL,NULL,NULL,NULL,NULL,,FALSE,FALSE,"[""eth"",""net"",""web3"",""debug"",""trace""]","[""50M Rus/mo"",""20 req/sec rate limit""]",,"[""Real-time dashboard metrics""]","[""Global""]",,
blockpi-one-pay-as-you-go-full-archive,!provider:blockpi-pay-as-you-go-full-archive,"[""[Buy](https://blockpi.io/pricing/)"",""[Docs](https://docs.blockpi.io/)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,one,$0.01/$49/$299,$0.20/1M CU,NULL,NULL,NULL,99.20%,NULL,NULL,,FALSE,FALSE,"[""eth"",""net"",""web3"",""debug"",""trace""]","[""actual RU usage+50M/mo/125M CUs/750M CUs"",""20/1K/2.5K req/sec rate limit""]","[""DDoS Protection"", ""IP Protection"", ""Privacy preserving""]","[""Real-time dashboard metrics""]","[""Global""]",,
blockpi-one-pay-as-you-go-recent-state,!provider:blockpi-pay-as-you-go-recent-state,"[""[Buy](https://blockpi.io/pricing/)"",""[Docs](https://docs.blockpi.io/)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,one,$0.01/$49/$299,$0.20/1M CU,NULL,NULL,NULL,NULL,NULL,NULL,,FALSE,FALSE,"[""eth"",""net"",""web3"",""debug"",""trace""]","[""actual RU usage+50M/mo/125M CUs/750M CUs"",""20/1K/2.5K req/sec rate limit""]",,"[""Real-time dashboard metrics""]","[""Global""]",,
blockpi-sepolia-enterprise-full-archive,!provider:blockpi-enterprise-full-archive,"[""[Contact](https://blockpi.io/pricing/)"",""[Docs](https://docs.blockpi.io/)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,sepolia,Custom,Custom,NULL,NULL,NULL,99.2%,NULL,NULL,,FALSE,FALSE,"[""eth"",""net"",""web3"",""debug"",""trace""]","[""custom limits""]","[""DDoS Protection"", ""IP Protection"", ""Privacy preserving""]","[""Advanced analytics via Grafana/Prometheus"",""Custom alerting (Slack/Telegram)"",""Engineering team support""]","[""Global""]",,
blockpi-sepolia-enterprise-recent-state,!provider:blockpi-enterprise-recent-state,"[""[Contact](https://blockpi.io/pricing/)"",""[Docs](https://docs.blockpi.io/)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,sepolia,Custom,Custom,NULL,NULL,NULL,NULL,NULL,NULL,,FALSE,FALSE,"[""eth"",""net"",""web3"",""debug"",""trace""]","[""custom limits""]",,"[""Advanced analytics via Grafana/Prometheus"",""Custom alerting (Slack/Telegram)"",""Engineering team support""]","[""Global""]",,
blockpi-sepolia-free-full-archive,!provider:blockpi-free-full-archive,"[""[Website](https://blockpi.io/chain/arbitrum/)"",""[Docs](https://docs.blockpi.io/)""]",,Free,Archive,RPC,EVM JSON-RPC,sepolia,$0,$0,NULL,NULL,NULL,99.20%,NULL,NULL,,FALSE,FALSE,"[""eth"",""net"",""web3"",""debug"",""trace""]","[""50M Rus/mo"",""20 req/sec rate limit""]","[""DDoS Protection"", ""IP Protection"", ""Privacy preserving""]","[""Real-time dashboard metrics""]","[""Global""]",,
blockpi-sepolia-free-recent-state,!provider:blockpi-free-recent-state,"[""[Website](https://blockpi.io/chain/arbitrum/)"",""[Docs](https://docs.blockpi.io/)""]",,Free,Pruned,RPC,EVM JSON-RPC,sepolia,$0,$0,NULL,NULL,NULL,NULL,NULL,NULL,,FALSE,FALSE,"[""eth"",""net"",""web3"",""debug"",""trace""]","[""50M Rus/mo"",""20 req/sec rate limit""]",,"[""Real-time dashboard metrics""]","[""Global""]",,
blockpi-sepolia-pay-as-you-go-full-archive,!provider:blockpi-pay-as-you-go-full-archive,"[""[Buy](https://blockpi.io/pricing/)"",""[Docs](https://docs.blockpi.io/)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,sepolia,$0.01/$49/$299,$0.20/1M CU,NULL,NULL,NULL,99.20%,NULL,NULL,,FALSE,FALSE,"[""eth"",""net"",""web3"",""debug"",""trace""]","[""actual RU usage+50M/mo/125M CUs/750M CUs"",""20/1K/2.5K req/sec rate limit""]","[""DDoS Protection"", ""IP Protection"", ""Privacy preserving""]","[""Real-time dashboard metrics""]","[""Global""]",,
blockpi-sepolia-pay-as-you-go-recent-state,!provider:blockpi-pay-as-you-go-recent-state,"[""[Buy](https://blockpi.io/pricing/)"",""[Docs](https://docs.blockpi.io/)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,sepolia,$0.01/$49/$299,$0.20/1M CU,NULL,NULL,NULL,NULL,NULL,NULL,,FALSE,FALSE,"[""eth"",""net"",""web3"",""debug"",""trace""]","[""actual RU usage+50M/mo/125M CUs/750M CUs"",""20/1K/2.5K req/sec rate limit""]",,"[""Real-time dashboard metrics""]","[""Global""]",,
chain-love-one-free-full-archive,!provider:chain-love-free,"[""[Website](https://arbitrum.chain.love/rpc)"",""[Docs](https://chain-love.gitbook.io/chain-love-docs/blockchains/arbitrum)""]",,Free,Archive,RPC,EVM JSON-RPC,one,$0,$0,NULL,NULL,NULL,,,,,TRUE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""100K requests per month""]","[""DDoS Protection"", ""IP Protection"", ""Domain name protection"", ""Custom rate limiting""]","[""per-method analytics"", ""requests amount monitoring API""]","[""US"",""Asia""]",,
chain-love-one-free-indexer,!provider:chain-love-free-indexer,"[""[Buy](/graph)"",""[Docs](https://chain-love.gitbook.io/chain-love-docs/blockchains/arbitrum)""]",,Free,Archive,Indexed Data,The Graph,one,$0,$0,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]",,"[""DDoS Protection"",""IP Protection"",""Domain name protection"",""Custom rate limiting""]","[""Subgraph logs"",""Usage logs""]","[""Japan""]",,0x0fd8fd1dc8162148cb9413062fe6c6b144335dbf
chainbase-one-enterprise-custom,!provider:chainbase-enterprise-custom,"[""[Contact](https://platform.chainbase.com/contact)"",""[Docs](https://docs.chainbase.com/catalog/Arbitrum/Overview#the-major-features-of-the-arbitrum-blockchain)""]",,Custom,Archive,RPC,EVM JSON-RPC,one,Custom,Custom,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]",,"[""DDoS Protection"", ""IP Protection"", ""Data Consistency""]","[""Advanced analytics"", ""Custom monitoring""]","[""Global""]",,
chainbase-one-free-custom,!provider:chainbase-free-custom,"[""[Website](https://platform.chainbase.com/chainNetwork/Arbitrum)"",""[Docs](https://docs.chainbase.com/catalog/Arbitrum/Overview#the-major-features-of-the-arbitrum-blockchain)""]",,Custom,Pruned,RPC,EVM JSON-RPC,one,$0,$0,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""2 reqs/sec"",""3 projects""]","[""DDoS Protection"", ""IP Protection"", ""Data Consistency""]","[""Basic monitoring""]","[""Global""]",,
chainbase-one-pay-as-you-go-custom,!provider:chainbase-pay-as-you-go-custom,"[""[Buy](https://platform.chainbase.com/pricing)"",""[Docs](https://docs.chainbase.com/catalog/Arbitrum/Overview#the-major-features-of-the-arbitrum-blockchain)""]",,Custom,Pruned,RPC,EVM JSON-RPC,one,$99,,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""10 reqs/sec"",""15 projects""]","[""DDoS Protection"", ""IP Protection"", ""Data Consistency""]","[""Usage analytics"", ""Custom monitoring"", ""Support portal""]","[""Global""]",,
chainnodes-one-free-full-archive,!provider:chainnodes-free-full-archive,"[""[Website](https://www.chainnodes.org/chains/arbitrum)"",""[Docs](https://www.chainnodes.org/docs)""]",,Free,Archive,RPC,EVM JSON-RPC,one,$0,$0,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""25 req/sec"",""12.5M req/mo""]","[""DDoS Protection"", ""IP Protection"", ""Data Consistency""]","[""Usage analytics"",""Basic monitoring""]","[""Global""]",,
chainnodes-one-pay-as-you-go-full-archive,!provider:chainnodes-pay-as-you-go-full-archive,"[""[Buy](https://www.chainnodes.org/pricing)"",""[Docs](https://www.chainnodes.org/docs)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,one,"$50/$250/$1K/mo, $500/$2.5K/$10K/yearly",$50/13M requests/mo,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""50/100/500 req/sec"",""25M125M/500M req/mo""]","[""DDoS Protection"", ""IP Protection"", ""Data Consistency""]","[""Usage analytics"", ""Custom monitoring"", ""Priority support""]","[""Global""]",,
chainstack-one-enterprise-full-archive,!provider:chainstack-enterprise-full-archive,"[""[Contact](https://console.chainstack.com/user/account#login)"",""[Docs](https://docs.chainstack.com/reference/arbitrum-getting-started)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,one,"up to $990/mo (monthly plan), up to $825/mo (yearly plan)",$5/1M extra requests,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,TRUE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""400M requests""]","[""DDoS Protection"",""IP Protection"",""Dedicated infrastructure""]","[""Advanced analytics"",""Custom monitoring""]","[""Global""]",,
chainstack-one-enterprise-indexer,!provider:chainstack-enterprise-indexer,"[""[Contact](https://console.chainstack.com/user/account#signup?plan=enterprise)"",""[Docs](https://docs.chainstack.com/reference/arbitrum-getting-started#getting-started-arbitrum)""]",,Enterprise,Archive,Indexed Data,The Graph,one,$990,$5/1M request units for extra usage,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]","[""400M request units/mo, 20 request units/subgraph request"",""Up to 1K RPS""]","[""DDoS Protection"",""IP Protection"",""Dedicated Node"",""Dedicated Gateway""]","[""Subgraph logs"",""Usage analytics"",""Debug and Trace API""]","[""Global""]","[""Custom Subgraphs"",""GraphQL Queries"",""Standard Support"",""Platform Automation""]",null
chainstack-one-enterprise-recent-state,!provider:chainstack-enterprise-recent-state,"[""[Contact](https://console.chainstack.com/user/account#login)"",""[Docs](https://docs.chainstack.com/reference/arbitrum-getting-started)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,one,"up to $990/mo (monthly plan), up to $825/mo (yearly plan)",$5/1M extra requests,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""400M requests""]","[""DDoS Protection"",""IP Protection"",""Dedicated infrastructure""]","[""Advanced analytics"",""Custom monitoring""]","[""Global""]",,
chainstack-one-free-indexer,!provider:chainstack-free-indexer,"[""[Website](https://chainstack.com/build-better-with-arbitrum/)"",""[Docs](https://docs.chainstack.com/reference/arbitrum-getting-started#getting-started-arbitrum)""]",,Free,Archive,Indexed Data,The Graph,one,$0,$20/1M request units for extra usage,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]","[""3M request units/mo, 20 request units/subgraph request"",""25 RPS"",""1 subgraph""]","[""DDoS Protection"",""IP Protection""]","[""Subgraph logs"",""Usage analytics""]","[""Global""]","[""Custom Subgraphs"",""GraphQL Queries"",""Standard Support""]",null
chainstack-one-free-recent-state,!provider:chainstack-free-recent-state,"[""[Website](https://chainstack.com/build-better-with-arbitrum/)"",""[Docs](https://docs.chainstack.com/reference/arbitrum-getting-started)""]",,Free,Pruned,RPC,EVM JSON-RPC,one,$0,$20/1M extra requests,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""25 RPS"",""3M requests/mo""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics"",""Basic monitoring""]","[""Global""]",,
chainstack-one-pay-as-you-go-full-archive,!provider:chainstack-pay-as-you-go-full-archive,"[""[Buy](https://chainstack.com/pricing/)"",""[Docs](https://docs.chainstack.com/reference/arbitrum-getting-started)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,one,"$49/$199/$349/mo (monthly plan), $40/$166/$290/mo (yearly plan)",$15/$12.5/$10 per 1M extra requests,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""250/400/600 RPS"",""20M/80M/140M requests"",""10,15,20 nodes""]","[""DDoS Protection"",""IP Protection"",""Dedicated infrastructure""]","[""Usage analytics"",""Custom monitoring"", ""Engineering team support""]","[""Global""]",,
chainstack-one-pay-as-you-go-indexer,!provider:chainstack-pay-as-you-go-indexer,"[""[Buy](https://chainstack.com/pricing/)"",""[Docs](https://docs.chainstack.com/reference/arbitrum-getting-started#getting-started-arbitrum)""]",,Tiered,Archive,Indexed Data,The Graph,one,$49/$199/$349 + $73 per subgraph,$15/$12.5/$10/1M request units for extra usage,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]","[""20M/80M/140M request units/mo, 20 request units/subgraph request"",""250/400/600 RPS"",""10/15/20 subgraphs""]","[""DDoS Protection"",""IP Protection"",""Dedicated Node""]","[""Subgraph logs"",""Usage analytics"",""Debug and Trace API""]","[""Global""]","[""Custom Subgraphs"",""GraphQL Queries"",""Standard Support""]",null
chainstack-one-pay-as-you-go-recent-state,!provider:chainstack-pay-as-you-go-recent-state,"[""[Buy](https://chainstack.com/pricing/)"",""[Docs](https://docs.chainstack.com/reference/arbitrum-getting-started)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,one,"$49/$199/$349/mo (monthly plan), $40/$166/$290/mo (yearly plan)",$15/$12.5/$10 per 1M extra requests,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""250/400/600 RPS"",""20M/80M/140M requests"",""10,15,20 nodes""]","[""DDoS Protection"",""IP Protection"",""Dedicated infrastructure""]","[""Usage analytics"",""Custom monitoring"", ""Engineering team support""]","[""Global""]",,
chainstack-sepolia-enterprise-full-archive,!provider:chainstack-enterprise-full-archive,"[""[Contact](https://console.chainstack.com/user/account#login)"",""[Docs](https://docs.chainstack.com/reference/arbitrum-getting-started)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,sepolia,"up to $990/mo (monthly plan), up to $825/mo (yearly plan)",$5/1M extra requests,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,TRUE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""400M requests""]","[""DDoS Protection"",""IP Protection"",""Dedicated infrastructure""]","[""Advanced analytics"",""Custom monitoring""]","[""Global""]",,
chainstack-sepolia-enterprise-indexer,!provider:chainstack-enterprise-indexer,"[""[Contact](https://console.chainstack.com/user/account#signup?plan=enterprise)"",""[Docs](https://docs.chainstack.com/reference/arbitrum-getting-started#getting-started-arbitrum)""]",,Enterprise,Archive,Indexed Data,The Graph,sepolia,$990,$5/1M request units for extra usage,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]","[""400M request units/mo, 20 request units/subgraph request"",""Up to 1K RPS""]","[""DDoS Protection"",""IP Protection"",""Dedicated Node"",""Dedicated Gateway""]","[""Subgraph logs"",""Usage analytics"",""Debug and Trace API""]","[""Global""]","[""Custom Subgraphs"",""GraphQL Queries"",""Standard Support"",""Platform Automation""]",null
chainstack-sepolia-enterprise-recent-state,!provider:chainstack-enterprise-recent-state,"[""[Contact](https://console.chainstack.com/user/account#login)"",""[Docs](https://docs.chainstack.com/reference/arbitrum-getting-started)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,sepolia,"up to $990/mo (monthly plan), up to $825/mo (yearly plan)",$5/1M extra requests,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""400M requests""]","[""DDoS Protection"",""IP Protection"",""Dedicated infrastructure""]","[""Advanced analytics"",""Custom monitoring""]","[""Global""]",,
chainstack-sepolia-free-indexer,!provider:chainstack-free-indexer,"[""[Website](https://chainstack.com/build-better-with-arbitrum/)"",""[Docs](https://docs.chainstack.com/reference/arbitrum-getting-started#getting-started-arbitrum)""]",,Free,Archive,Indexed Data,The Graph,sepolia,$0,$20/1M request units for extra usage,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]","[""3M request units/mo, 20 request units/subgraph request"",""25 RPS"",""1 subgraph""]","[""DDoS Protection"",""IP Protection""]","[""Subgraph logs"",""Usage analytics""]","[""Global""]","[""Custom Subgraphs"",""GraphQL Queries"",""Standard Support""]",null
chainstack-sepolia-free-recent-state,!provider:chainstack-free-recent-state,"[""[Website](https://chainstack.com/build-better-with-arbitrum/)"",""[Docs](https://docs.chainstack.com/reference/arbitrum-getting-started)""]",,Free,Pruned,RPC,EVM JSON-RPC,sepolia,$0,$20/1M extra requests,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""25 RPS"",""3M requests/mo""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics"",""Basic monitoring""]","[""Global""]",,
chainstack-sepolia-pay-as-you-go-full-archive,!provider:chainstack-pay-as-you-go-full-archive,"[""[Buy](https://chainstack.com/pricing/)"",""[Docs](https://docs.chainstack.com/reference/arbitrum-getting-started)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,sepolia,"$49/$199/$349/mo (monthly plan), $40/$166/$290/mo (yearly plan)",$15/$12.5/$10 per 1M extra requests,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""250/400/600 RPS"",""20M/80M/140M requests"",""10,15,20 nodes""]","[""DDoS Protection"",""IP Protection"",""Dedicated infrastructure""]","[""Usage analytics"",""Custom monitoring"", ""Engineering team support""]","[""Global""]",,
chainstack-sepolia-pay-as-you-go-indexer,!provider:chainstack-pay-as-you-go-indexer,"[""[Buy](https://chainstack.com/pricing/)"",""[Docs](https://docs.chainstack.com/reference/arbitrum-getting-started#getting-started-arbitrum)""]",,Tiered,Archive,Indexed Data,The Graph,sepolia,$49/$199/$349 + $73 per subgraph,$15/$12.5/$10/1M request units for extra usage,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]","[""20M/80M/140M request units/mo, 20 request units/subgraph request"",""250/400/600 RPS"",""10/15/20 subgraphs""]","[""DDoS Protection"",""IP Protection"",""Dedicated Node""]","[""Subgraph logs"",""Usage analytics"",""Debug and Trace API""]","[""Global""]","[""Custom Subgraphs"",""GraphQL Queries"",""Standard Support""]",null
chainstack-sepolia-pay-as-you-go-recent-state,!provider:chainstack-pay-as-you-go-recent-state,"[""[Buy](https://chainstack.com/pricing/)"",""[Docs](https://docs.chainstack.com/reference/arbitrum-getting-started)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,sepolia,"$49/$199/$349/mo (monthly plan), $40/$166/$290/mo (yearly plan)",$15/$12.5/$10 per 1M extra requests,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""250/400/600 RPS"",""20M/80M/140M requests"",""10,15,20 nodes""]","[""DDoS Protection"",""IP Protection"",""Dedicated infrastructure""]","[""Usage analytics"",""Custom monitoring"", ""Engineering team support""]","[""Global""]",,
dipdup-nova-enterprise-indexer,!provider:dipdup-enterprise-indexer,"[""[Website](https://dipdup.io/)"",""[Docs](https://dipdup.io/docs/supported-networks/arbitrum)""]",,Enterprise,Archive,Indexed Data,Custom,nova,$0,$0 (self-hosted open-source),NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL"",""Code-gen APIs""]",,"[""Open-source stack security""]","[""Logs"",""Analytics""]","[""Global""]","[""Fast setup templates"",""Open-source""]",null
